id_building,price_m2,easting,northing,id_cadas_com,floors_total,floor_entrance,year_built,year_ren_roof,year_ren_face,constr_type,elevator,house_type,no_appart,trans_date,floor_appartment,postion_type,duplex,living_area,total_area,year_ren_wind,year_ren_inst,floor_above_ground,dist_airport,dist_public_transport,elevation,dist_schools,dist_highway_entr,dist_highway,dist_railway,dist_recreation,dist_main_roads,dist_regional_roads,dist_river,construct_age,roof_age,facade_age,inst_age,windows_age
90,2015,467627.09,101415.95,1772,6,1,1973-10-13,1973-10-13,1973-10-13,concrete,0,single,60,2012-08-24,2,ground_floor,0,39.7,39.7,1973-10-13,1973-10-13,2,21114.21289,200,284,100,223.6067963,200,300,2483.948486,223.6067963,1400,600,14195,14195,14195,14195,14195
91,3542,464466.48,102973.8,2681,4,2,1962-10-13,1999-10-13,2000-10-13,combination_of_different_materials,0,single,12,2010-10-18,2,floor,0,27.1,33.4,1962-10-13,1962-10-13,2,18436.10547,282.8427124,296,300,1200,721.1102295,316.2277527,1529.705811,223.6067963,1200,1600,17537,4023,3657,17537,17537
92,2142,463799.43,105793.1,1756,6,1,2000-10-13,2000-10-13,2000-10-13,concrete,1,raw,13,2009-09-28,2,floor,0,74.7,74.7,2000-10-13,2000-10-13,2,15592.62598,300,288,400,1600,1414.213623,500,632.4555054,608.2762451,632.4555054,400,3272,3272,3272,3272,3272
93,2635,460264.97,103472.5,1739,11,2,1968-10-13,1968-10-13,2000-10-13,concrete,1,single,54,2011-09-09,5,floor,0,48.2,52,2006-10-13,2006-10-13,5,17075.12891,223.6067963,305,100,500,400,670.8203735,984.8858032,223.6067963,3224.903076,1063.014526,15671,15671,3983,1792,1792
94,3343,462478.73,101494.16,1737,11,3,1988-10-13,1988-10-13,1988-10-13,concrete,1,other,112,2011-03-04,2,floor,0,36.2,41.6,1988-10-13,1988-10-13,2,19396.13281,100,297,200,2996.664795,2863.564209,200,921.9544678,100,3041.381348,500,8177,8177,8177,8177,8177
95,2232,461738.16,101185.52,1725,15,1,1960-10-13,1960-10-13,1960-10-13,concrete,1,single,48,2011-07-29,2,floor,0,67.2,68.9,2004-10-13,1960-10-13,2,19547.37891,223.6067963,298,100,3176.476074,2901.723633,200,707.1068115,100,3301.514893,447.2135925,18551,18551,18551,18551,2480
96,2516,460466.4,100271.6,1723,4,1,2003-10-13,2003-10-13,2003-10-13,concrete,0,single,6,2012-10-26,2,floor,0,79.5,87.6,2003-10-13,2003-10-13,2,20280.03906,223.6067963,294,300,1843.908936,1702.938599,0,848.5281372,200,1720.465088,412.3105774,3301,3301,3301,3301,3301
97,2329,460316.19,99868.73,1723,6,1,1968-10-13,2011-10-13,1968-10-13,concrete,0,single,28,2011-03-23,2,ground_floor,0,77.3,86.3,1968-10-13,1968-10-13,2,20670.02734,200,293,100,1526.433716,1334.166382,282.8427124,1118.033936,100,1431.782104,100,15501,15501,15501,15501,15501
98,2391,460266.92,103777.28,1738,13,1,1971-10-13,1995-10-13,2006-10-13,concrete,1,single,88,2012-11-27,2,floor,0,29.7,35.8,1971-10-13,1971-10-13,2,16776.4707,141.4213562,307,200,200,100,500,1264.911011,100,2968.164307,1236.931641,15021,6255,2237,15021,15021
99,2362,462956.98,101074.16,1737,5,2,1896-10-13,2006-10-13,1896-10-13,brick,0,single,12,2012-03-30,1,floor,0,50.8,56.4,1896-10-13,2001-10-13,1,19870.83203,100,293,200,3228.002441,3087.069824,600,781.0249634,100,3257.299561,223.6067963,42171,1995,42171,3821,42171
100,2040,462477.66,105142.95,1735,18,3,1976-10-13,1976-10-13,1976-10-13,combination_of_different_materials,1,other,60,2013-02-25,8,floor,0,70.1,73.8,1976-10-13,2003-10-13,8,15886.15723,223.6067963,303,200,632.4555054,600,223.6067963,806.225769,300,1526.433716,854.4003906,13284,13284,13284,3423,13284
101,2527,464938.73,103221.3,2680,6,1,1974-10-13,1974-10-13,1974-10-13,concrete,0,single,38,2010-07-08,3,floor,0,55.4,58.2,1974-10-13,1974-10-13,3,18411.41016,316.2277527,294,200,728.0109863,316.2277527,316.2277527,1315.294678,300,728.0109863,1208.304565,13052,13052,13052,13052,13052
102,2857,459939.57,104483.25,1738,13,1,1972-10-13,1972-10-13,1972-10-13,concrete,1,single,88,2009-11-18,3,floor,0,28,29.9,1972-10-13,1972-10-13,3,16052.72559,100,309,400,583.0952148,538.5164795,360.5551147,1902.629761,0,2220.360352,905.5385132,13550,13550,13550,13550,13550
103,3446,461948.28,99878.36,1722,9,1,1984-10-13,1984-10-13,1984-10-13,combination_of_different_materials,1,other,51,2011-08-30,5,floor,0,26.7,32.9,1984-10-13,1984-10-13,5,20862.64648,282.8427124,291,100,1923.538452,1627.88208,905.5385132,721.1102295,282.8427124,2906.888428,100,9817,9817,9817,9817,9817
104,2230,459541.28,105472.49,1754,7,2,1984-10-13,2011-10-13,1984-10-13,concrete,0,single,89,2010-07-13,3,floor,0,42.6,47.1,1984-10-13,1984-10-13,3,15026.97559,200,314,400,848.5281372,721.1102295,100,2915.47583,100,1204.159424,1000,9404,9404,9404,9404,9404
105,2655,463420.68,106067.44,1735,7,1,2009-10-13,2009-10-13,2009-10-13,concrete,1,single,39,2010-05-07,3,floor,0,99.3,105.3,2009-10-13,2009-10-13,3,15178.93262,316.2277527,288,300,1746.424927,1627.88208,223.6067963,200,300,1118.033936,100,206,206,206,206,206
106,2058,460701.47,103162.35,1739,11,1,1967-10-13,1997-10-13,1967-10-13,concrete,1,single,163,2013-01-04,8,floor,0,41.3,43.4,2006-10-13,1967-10-13,8,17526.26563,100,303,200,1029.562988,943.3981323,500,632.4555054,0,3324.154053,1334.166382,16520,5562,16520,16520,2275
107,2643,460648.77,103254.74,1739,14,2,1977-10-13,1977-10-13,1977-10-13,concrete,1,single,113,2009-08-06,4,floor,0,41.7,42.7,1977-10-13,1977-10-13,4,17415.22266,100,304,200,894.4271851,806.225769,538.5164795,707.1068115,100,3383.784912,1264.911011,11620,11620,11620,11620,11620
108,2303,463772.5,98862.52,1695,4,1,2006-10-13,2006-10-13,2006-10-13,concrete,1,single,35,2013-02-14,1,floor,1,26.3,29.3,2006-10-13,2006-10-13,1,22314.3457,100,291,100,1649.24231,1513.274536,0,300,0,1615.549438,1170.469971,2316,2316,2316,2316,2316
109,2676,461781.63,99721.62,1722,9,1,1981-10-13,2005-10-13,2008-10-13,other_material,1,single,52,2011-10-17,5,floor,0,59.8,63.8,1981-10-13,1981-10-13,5,21044.71484,200,291,100,1711.724243,1414.213623,1000,894.4271851,200,2778.48877,300,10961,2195,1099,10961,10961
110,2732,462553.23,105073.21,1735,9,2,1975-10-13,1995-10-13,2009-10-13,concrete,1,single,24,2011-05-17,4,floor,0,37.7,48.8,1975-10-13,1975-10-13,4,15886.15723,223.6067963,303,200,632.4555054,600,223.6067963,806.225769,300,1526.433716,854.4003906,13000,5695,581,13000,13000
111,2989,462658.68,99812.78,2677,7,1,1960-10-13,1960-10-13,1960-10-13,combination_of_different_materials,0,single,58,2011-04-07,1,floor,0,17.4,21.2,1960-10-13,1960-10-13,1,21082.93164,300,291,0,2059.125977,1802.775635,200,223.6067963,141.4213562,2570.991943,100,18438,18438,18438,18438,18438
112,1854,459800.02,104689.32,1738,13,1,1974-10-13,1974-10-13,1974-10-13,concrete,1,single,88,2012-06-12,9,floor,0,68.5,74.3,1974-10-13,1974-10-13,9,15845.50391,223.6067963,310,300,806.225769,761.5773315,316.2277527,2100,0,2000,854.4003906,13757,13757,13757,13757,13757
113,2050,462604.75,105274.46,1734,11,1,1974-10-13,1974-10-13,1974-10-13,concrete,1,other,54,2012-12-28,7,floor,0,43.9,47.9,2003-10-13,1974-10-13,7,15717.50586,0,302,300,806.225769,800,300,670.8203735,200,1562.049927,707.1068115,13956,13956,13956,13956,3364
114,1778,458751.75,107001.21,1753,5,1,2006-10-13,2006-10-13,2006-10-13,concrete,0,single,14,2012-11-16,1,floor,0,82.4,91.9,2006-10-13,2006-10-13,1,13500.37012,223.6067963,317,700,800,500,223.6067963,2751.363281,700,100,1104.536133,2226,2226,2226,2226,2226
115,2399,460399.31,103280.34,1739,6,2,1961-10-13,1961-10-13,2004-10-13,concrete,0,single,40,2010-02-19,4,floor,0,54.2,59.4,2003-10-13,1961-10-13,4,17293.92969,223.6067963,304,100,728.0109863,632.4555054,640.312439,806.225769,141.4213562,3498.571045,1118.033936,17661,17661,1955,17661,2321
116,1061,460195.67,103538.96,1739,11,2,1969-10-13,1969-10-13,2002-10-13,concrete,1,other,54,2012-03-29,5,floor,0,66,75.4,1969-10-13,1969-10-13,5,17075.12891,223.6067963,305,100,500,400,670.8203735,984.8858032,223.6067963,3224.903076,1063.014526,15508,15508,3455,15508,15508
117,2908,464341.16,98163.61,1696,3,1,2007-10-13,2007-10-13,2007-10-13,other_material,0,other,3,2008-03-21,2,floor,0,53.3,55.3,2007-10-13,2007-10-13,2,23016.95117,316.2277527,291,800,1345.362427,1140.175415,0,316.2277527,100,1389.244385,848.5281372,160,160,160,160,160
118,2656,458628.56,107959.28,1753,8,2,2006-10-13,2006-10-13,2006-10-13,combination_of_different_materials,1,single,84,2012-04-04,2,ground_floor,0,131.8,131.8,2006-10-13,2006-10-13,2,12600,141.4213562,303,300,1272.792236,948.6832886,894.4271851,2700,1600,100,200,2000,2000,2000,2000,2000
119,2372,462361.99,105241.19,1734,6,2,1977-10-13,1990-10-13,1977-10-13,concrete,0,single,29,2011-08-24,2,ground_floor,0,62.6,89.9,2009-10-13,2012-10-13,2,15741.0293,0,304,200,781.0249634,632.4555054,0,984.8858032,500,1749.285522,1019.803894,12368,7620,12368,12368,680
120,2255,466529.71,101099,1772,16,1,1987-10-13,1987-10-13,1987-10-13,combination_of_different_materials,1,single,279,2008-10-21,5,floor,0,82.5,87.1,1987-10-13,1987-10-13,5,20946.83789,223.6067963,284,200,921.9544678,806.225769,509.901947,1526.433716,200,1486.606934,316.2277527,7679,7679,7679,7679,7679
121,2408,464100.94,101351.62,1731,15,1,1968-10-13,1968-10-13,1968-10-13,concrete,1,single,75,2013-04-09,2,floor,0,20.5,25.3,1998-10-13,1968-10-13,2,19972.23047,0,289,200,2267.156738,2262.741699,100,600,0,2267.156738,0,16249,16249,16249,16249,5292
122,3325,461522.67,102016.52,1740,8,3,2005-10-13,2005-10-13,2005-10-13,brick,1,single,125,2012-07-24,5,floor,0,40.9,56.5,2005-10-13,2005-10-13,5,18725.91797,100,300,300,2385.37207,2282.54248,200,412.3105774,100,3252.691162,948.6832886,2476,2476,2476,2476,2476
123,2310,462663.76,100689.29,1727,8,1,1959-10-13,1959-10-13,2012-10-13,brick,1,raw,18,2010-12-10,3,floor,0,31.6,36.2,2003-10-13,1959-10-13,3,20200,141.4213562,294,100,2879.236084,2600,670.8203735,282.8427124,300,3452.5354,200,18686,18686,18686,18686,2615
124,2442,462832.07,102405.05,2636,12,2,1980-10-13,2007-10-13,1980-10-13,concrete,1,single,181,2009-12-21,9,floor,0,32.8,34.9,1980-10-13,1980-10-13,9,18580.9043,100,298,0,2059.125977,1923.538452,700,1726.2677,200,2109.502197,1414.213623,10661,800,10661,10661,10661
125,2281,464689.47,100599.95,1732,6,1,1977-10-13,2000-10-13,2000-10-13,combination_of_different_materials,1,single,48,2012-05-28,2,floor,0,54.8,67.7,1977-10-13,1977-10-13,2,20813.9375,141.4213562,291,300,2523.885986,2459.674805,728.0109863,282.8427124,100,2563.201172,100,12646,4245,4245,12646,12646
126,2527,461244.04,99531.06,1722,5,1,1975-10-13,1975-10-13,1975-10-13,concrete,0,single,53,2012-09-10,2,floor,0,56.2,62.3,1975-10-13,1975-10-13,2,21160.33984,360.5551147,292,100,1552.41748,1236.931641,1063.014526,1486.606934,400,2209.072266,300,13482,13482,13482,13482,13482
127,2109,464258.44,101188.76,1731,7,1,1962-10-13,1962-10-13,1962-10-13,concrete,0,single,56,2011-03-23,2,floor,0,51.2,53,1992-10-13,1962-10-13,2,20096.01953,100,287,0,2280.35083,2262.741699,200,509.901947,100,2280.35083,100,17693,17693,17693,17693,6735
128,2051,462610.06,103934.13,1736,14,1,1966-10-13,1966-10-13,1966-10-13,concrete,1,single,60,2009-10-05,2,ground_floor,0,51.2,57.1,2001-10-13,2003-10-13,2,17075.12891,0,303,100,608.2762451,583.0952148,600,1414.213623,0,1264.911011,1421.26709,15698,15698,15698,2184,2914
129,1634,468938.67,100718.54,1770,5,2,1968-10-13,1999-10-13,2012-10-13,concrete,0,raw,12,2011-05-19,3,floor,0,81.1,85.2,2011-10-13,2011-10-13,3,22318.82617,100,276,200,1476.4823,1360.147095,0,2973.213867,1486.606934,905.5385132,100,15558,4236,15558,15558,15558
130,2214,466387.75,101342.53,1772,6,2,1988-10-13,1988-10-13,1988-10-13,concrete,0,single,42,2011-04-05,4,floor,0,70,89.8,1988-10-13,1988-10-13,4,20723.89844,100,286,300,1000,900,300,1655.294556,100,1702.938599,447.2135925,8209,8209,8209,8209,8209
131,1955,459766.5,100094.1,1723,5,1,1971-10-13,2001-10-13,1971-10-13,concrete,0,single,56,2012-09-07,3,floor,0,62.9,64.5,1971-10-13,1971-10-13,3,20429.63477,100,296,100,1220.655518,1063.014526,141.4213562,806.225769,223.6067963,1063.014526,223.6067963,14940,3982,14940,14940,14940
132,3152,462686,101119,1737,7,2,1965-10-13,2004-10-13,1965-10-13,brick,0,single,37,2011-07-19,2,floor,0,23,23,1965-10-13,1965-10-13,2,19828.51563,0,295,0,3289.376953,3008.321777,600,640.312439,223.6067963,3324.154053,141.4213562,16715,2470,16715,16715,16715
133,1978,459001.2,103694.42,1738,5,2,1981-10-13,1997-10-13,1981-10-13,concrete,0,single,27,2013-02-02,4,floor,0,27.8,31.4,1981-10-13,1981-10-13,4,16804.76172,412.3105774,309,100,316.2277527,141.4213562,1526.433716,1216.55249,1166.19043,2630.589355,223.6067963,11435,5591,11435,11435,11435
134,2207,459469.1,103416.58,1739,6,2,1979-10-13,1998-10-13,2011-10-13,concrete,0,single,48,2010-05-13,2,ground_floor,0,86.1,98.9,2010-10-13,2010-10-13,2,17118.70313,316.2277527,306,100,447.2135925,200,1389.244385,894.4271851,943.3981323,3008.321777,565.6854248,11170,4230,11170,11170,11170
135,1793,465866.7,101281.63,1730,6,2,1982-10-13,1982-10-13,1982-10-13,combination_of_different_materials,0,single,39,2010-05-13,2,floor,0,82,89.3,1982-10-13,1982-10-13,2,20505.60938,100,287,300,1431.782104,1414.213623,200,1421.26709,100,1702.938599,316.2277527,10074,10074,10074,10074,10074
136,2504,461738.16,101185.52,1725,15,1,1960-10-13,1960-10-13,1960-10-13,concrete,1,single,48,2011-10-06,11,floor,0,67.9,68.9,1960-10-13,1960-10-13,11,19547.37891,223.6067963,298,100,3176.476074,2901.723633,200,707.1068115,100,3301.514893,447.2135925,18620,18620,18620,18620,18620
137,2984,459544.96,103373.3,1739,6,1,1979-10-13,2003-10-13,2005-10-13,concrete,0,single,48,2011-11-07,3,floor,0,68.7,83.1,1979-10-13,1979-10-13,3,17123.66797,316.2277527,306,100,412.3105774,223.6067963,1303.840454,854.4003906,854.4003906,3036.445313,608.2762451,11713,2947,2216,11713,11713
138,2311,462327.52,105100.3,1734,6,1,1977-10-13,1977-10-13,1977-10-13,concrete,0,single,29,2009-12-04,2,floor,0,74,91.4,1977-10-13,1977-10-13,2,15838.24512,100,304,300,707.1068115,538.5164795,100,1004.987549,500,1700,1044.03064,11740,11740,11740,11740,11740
139,1598,467655.39,101294.98,1772,7,1,1965-10-13,1997-10-13,1965-10-13,concrete,0,single,20,2010-09-02,1,floor,0,53.2,53.2,1965-10-13,1965-10-13,1,21204.7168,100,284,100,200,200,400,2420.743652,141.4213562,1300,500,16395,4707,16395,16395,16395
140,2468,463750.88,106008.48,1756,8,1,1988-10-13,2010-10-13,2013-10-13,concrete,1,single,28,2010-05-07,2,ground_floor,0,54.7,61.9,2013-10-13,1988-10-13,2,15370.75098,141.4213562,288,100,1802.775635,1603.121948,400,509.901947,400,806.225769,400,7876,7876,7876,7876,7876
141,3930,463468.28,105968.61,1735,7,1,2009-10-13,2009-10-13,2009-10-13,concrete,1,single,35,2010-05-21,5,floor,0,34.6,45.7,2009-10-13,2009-10-13,5,15273.83398,400,287,400,1655.294556,1529.705811,316.2277527,223.6067963,400,1077.032959,100,220,220,220,220,220
142,1887,459432.63,105536.35,1754,6,1,1969-10-13,1969-10-13,1969-10-13,concrete,0,other,49,2013-03-05,2,ground_floor,0,37.1,42.4,1969-10-13,1969-10-13,2,15021.31836,141.4213562,314,300,781.0249634,632.4555054,200,2927.456299,0,1131.37085,921.9544678,15849,15849,15849,15849,15849
143,2840,461736.29,99939.3,1722,4,1,2003-10-13,2003-10-13,2003-10-13,concrete,1,single,36,2010-07-19,1,floor,0,64.8,73.5,2003-10-13,2003-10-13,1,20831.94727,200,291,0,1902.629761,1603.121948,984.8858032,848.5281372,100,2765.863281,141.4213562,2471,2471,2471,2471,2471
144,2330,459498.01,104491.16,1738,9,1,1983-10-13,2004-10-13,1983-10-13,concrete,1,double,74,2010-04-23,7,floor,0,53,60.7,2006-10-13,1983-10-13,7,16025.29297,282.8427124,311,300,707.1068115,700,670.8203735,1923.538452,360.5551147,2012.461182,509.901947,9689,2018,9689,9689,1288
145,2000,464457.56,101475.39,1730,15,1,1963-10-13,1963-10-13,2009-10-13,other_material,1,single,82,2011-03-15,7,floor,0,50,58.1,1963-10-13,1963-10-13,7,19865.54883,100,287,300,1920.937256,1910.497314,200,854.4003906,100,1920.937256,100,17320,17320,518,17320,17320
146,3140,461829.73,101203.16,1725,10,1,1933-10-13,1933-10-13,1933-10-13,concrete,1,double,23,2010-12-03,6,floor,0,84.4,85.7,1997-10-13,1933-10-13,6,19563.48633,200,298,0,3206.243896,2906.888428,282.8427124,781.0249634,141.4213562,3383.784912,424.2640686,28175,28175,28175,28175,4799
147,2091,464760.02,101456.01,1730,15,2,1966-10-13,1966-10-13,1966-10-13,concrete,1,single,48,2011-09-23,1,floor,0,63.6,72.5,2007-10-13,1966-10-13,1,20050.43555,100,285,200,1835.755981,1780.449341,300,894.4271851,0,1835.755981,0,16416,16416,16416,16416,1441
148,2020,459198.38,104322.23,1738,5,1,1972-10-13,1972-10-13,1972-10-13,combination_of_different_materials,0,single,94,2012-09-07,2,floor,0,49.5,56.2,1972-10-13,1972-10-13,2,16211.10742,100,313,400,640.312439,509.901947,1029.562988,1800,707.1068115,2088.061279,200,14574,14574,14574,14574,14574
149,1397,463329,102417,2636,19,1,1961-10-13,2005-10-13,2003-10-13,concrete,1,single,56,2012-10-12,4,floor,0,75.9,81.7,1989-10-13,1998-10-13,4,18700.26758,141.4213562,297,200,1868.154175,1746.424927,700,1802.775635,100,1897.366577,1300,18627,2556,3287,5113,8400
150,2000,464426.01,101501.11,1730,18,1,1972-10-13,1972-10-13,1972-10-13,concrete,1,raw,101,2010-04-21,4,floor,0,61.5,63.8,1972-10-13,1972-10-13,4,19865.54883,100,287,300,1920.937256,1910.497314,200,854.4003906,100,1920.937256,100,13704,13704,13704,13704,13704
151,2604,463645.95,106053.2,1756,7,2,1975-10-13,1975-10-13,1975-10-13,combination_of_different_materials,0,single,26,2010-10-21,5,floor,0,19.2,19.2,1975-10-13,1975-10-13,5,15337.86133,223.6067963,288,200,1749.285522,1581.138794,400,412.3105774,400,894.4271851,300,12792,12792,12792,12792,12792
152,1934,470467,102139,1770,7,1,1975-10-13,1975-10-13,1975-10-13,concrete,0,other,22,2011-11-23,2,ground_floor,0,43.7,46.3,1975-10-13,1975-10-13,2,21858.63672,223.6067963,274,200,2900,2789.265137,300,5024.937988,3036.445313,2596.150879,700,13190,13190,13190,13190,13190
153,1476,460592.66,100200.71,1723,4,1,1908-10-13,1908-10-13,1908-10-13,concrete,0,single,8,2012-09-14,2,floor,0,45.5,56.2,1908-10-13,1908-10-13,2,20398.28516,223.6067963,293,100,1941.648804,1708.800781,141.4213562,1063.014526,0,1835.755981,400,37957,37957,37957,37957,37957
154,2885,459462.94,100089.64,1723,5,1,1975-10-13,2000-10-13,1975-10-13,combination_of_different_materials,0,single,62,2010-07-01,4,floor,0,25.3,27.4,1975-10-13,1975-10-13,4,20415.67969,316.2277527,299,200,1077.032959,894.4271851,282.8427124,894.4271851,424.2640686,894.4271851,200,12680,3548,12680,12680,12680
155,3116,463517.76,100497.52,1727,8,1,2005-10-13,2005-10-13,2005-10-13,concrete,1,single,141,2011-05-13,1,floor,0,68.2,84.1,2005-10-13,2005-10-13,1,20591.50391,141.4213562,292,300,3140.063721,2906.888428,141.4213562,447.2135925,100,3214.031738,100,2038,2038,2038,2038,2038
156,2767,463694.16,102346.22,2706,9,1,2000-10-13,2000-10-13,2000-10-13,concrete,1,single,144,2012-09-07,5,floor,0,77.7,90,2000-10-13,2000-10-13,5,18901.05859,141.4213562,296,200,1902.629761,1655.294556,600,1612.451538,0,1910.497314,1077.032959,4347,4347,4347,4347,4347
157,2400,461972.16,102509.11,2636,5,2,1925-10-13,2005-10-13,1925-10-13,concrete,0,single,12,2011-12-02,2,floor,0,40,49.5,1990-10-13,1925-10-13,2,18318.29688,100,300,100,2109.502197,2000,300,984.8858032,100,2545.584473,1552.41748,31461,2241,31461,31461,7720
158,2047,463694.16,102346.22,2706,9,1,2000-10-13,2000-10-13,2000-10-13,concrete,1,single,144,2012-01-06,2,floor,0,105.5,130.2,2000-10-13,2000-10-13,2,18901.05859,141.4213562,296,200,1902.629761,1655.294556,600,1612.451538,0,1910.497314,1077.032959,4102,4102,4102,4102,4102
159,2677,461985,99813,1722,8,1,1982-10-13,1982-10-13,1982-10-13,combination_of_different_materials,1,other,45,2012-02-09,6,floor,0,74.7,79.2,2002-10-13,2000-10-13,6,20977.36914,300,291,200,1843.908936,1552.41748,800,670.8203735,400,2773.084961,200,10711,10711,10711,4136,3406
160,2264,461104.76,102478.69,1740,15,2,1966-10-13,1966-10-13,1966-10-13,other_material,1,single,91,2010-04-16,11,floor,0,53,56.2,2003-10-13,1966-10-13,11,18172.78125,0,302,300,1749.285522,1655.294556,500,282.8427124,0,3244.996094,1403.566895,15891,15891,15891,15891,2377
161,2225,461084.14,103203.15,1739,5,2,1948-10-13,1948-10-13,1948-10-13,brick,0,single,24,2011-12-07,1,floor,0,65.8,72.7,1948-10-13,1948-10-13,1,17479.70313,223.6067963,304,0,1204.159424,1063.014526,141.4213562,921.9544678,282.8427124,2915.47583,1746.424927,23065,23065,23065,23065,23065
162,2714,462721.35,101037.75,1737,12,2,1968-10-13,1968-10-13,1968-10-13,concrete,1,single,56,2011-12-02,9,floor,0,59.7,65.8,2005-10-13,1968-10-13,9,19926.36523,100,291,100,3195.309082,2915.47583,700,565.6854248,200,3417.601563,100,15755,15755,15755,15755,2241
163,2847,458735.15,108030.13,1753,7,1,2004-10-13,2004-10-13,2004-10-13,brick,1,raw,49,2009-11-16,1,floor,0,28.1,37.1,2004-10-13,2004-10-13,1,12500.40039,141.4213562,302,400,1280.624878,894.4271851,1029.562988,2601.922363,1700,0,141.4213562,1860,1860,1860,1860,1860
164,3152,466512.7,109871.2,1961,5,1,2000-10-13,2000-10-13,2000-10-13,concrete,1,single,16,2011-09-09,2,ground_floor,0,34.9,40.2,2000-10-13,2000-10-13,2,13220.06055,3453.983154,296,100,4204.759277,3289.376953,141.4213562,4854.894531,3401.470215,141.4213562,608.2762451,3983,3983,3983,3983,3983
