"ID_building","price_m2","easting","northing","ID_cadas_com","floors_total","floor_entrance","year_built","year_ren_roof","year_ren_face","constr_type","elevator","house_type","no_appart","trans_date","floor_appartment","postion_type","duplex","living_area","total_area","year_ren_wind","year_ren_inst","floor_above_ground","dist_airport","dist_public_transport","elevation","dist_schools","dist_highway_entr","dist_highway","dist_railway","dist_recreation","dist_main_roads","dist_regional_roads","dist_river","construct_age","roof_age","facade_age","inst_age","windows_age"
637,2270,461627.76,100577.88,"1721",8,1,1957-10-13,1996-10-13,1957-10-13,"5","1","1",12,2011-01-04,2,"3","0",70.5,84.6,1957-10-13,1957-10-13,2,20124.859375,141.421356201172,298,0,2600,2300,360.555114746094,700,200,2906.88842773438,500,19441,5196,19441,19441,19441
638,1803,458967.25,104804.38,"1754",5,2,1960-10-13,2008-10-13,1960-10-13,"1","0","1",11,2011-10-22,2,"4","0",61,97.5,2000-10-13,1960-10-13,2,15702.8662109375,100,324,600,1220.65551757812,200,989.949523925781,2319.48266601562,670.820373535156,1529.70581054688,200,18636,1104,18636,18636,4026
639,2192,460005.18,99792.59,"1723",6,2,1965-10-13,2012-10-13,1965-10-13,"5","0","1",28,2011-04-19,2,"3","0",51.1,62.2,1965-10-13,1965-10-13,2,20747.2890625,141.421356201172,293,300,1220.65551757812,1081.66540527344,200,1118.03393554688,100,1118.03393554688,0,16624,16624,16624,16624,16624
640,2687,462919.73,100740.97,"1727",7,2,1950-10-13,1950-10-13,1950-10-13,"2","0","1",55,2010-06-08,2,"3","0",60.3,74.5,1950-10-13,1950-10-13,2,20261.5390625,0,292,100,2996.66479492188,2729.46875,583.09521484375,500,0,3413.20971679688,100,21788,21788,21788,21788,21788
641,1512,464260.18,101666.01,"1730",6,1,1958-10-13,1958-10-13,1958-10-13,"5","0","2",23,2013-01-07,1,"3","0",61.5,64.5,2004-10-13,2004-10-13,1,19616.3203125,300,294,100,1910.49731445312,1910.49731445312,0,1004.98754882812,316.227752685547,1910.49731445312,360.555114746094,19810,19810,19810,3008,3008
642,1897,461809.39,100689.27,"1721",6,2,1932-10-13,2002-10-13,1932-10-13,"3","0","2",9,2012-12-19,2,"3","0",73.8,77.8,1932-10-13,1932-10-13,2,20056.919921875,0,298,0,2707.39721679688,2408.31884765625,424.264068603516,509.901947021484,316.227752685547,3130.4951171875,300,29287,3720,29287,29287,29287
643,3905,461608.98,99334.46,"1722",7,1,2005-10-13,2005-10-13,2005-10-13,"2","1","4",145,2012-02-20,2,"3","0",33.8,51.8,2005-10-13,2005-10-13,2,21411.212890625,141.421356201172,291,400,1300,1000,1236.931640625,1280.62487792969,0,2561.24975585938,282.842712402344,2321,2321,2321,2321,2321
644,2654,461740.18,99722.81,"1722",9,1,1981-10-13,2006-10-13,1981-10-13,"2","1","3",60,2011-04-21,1,"3","0",58.4,62.4,1981-10-13,1981-10-13,1,21029.740234375,100,291,200,1702.93859863281,1403.56689453125,1100,984.885803222656,100,2729.46875,316.227752685547,10782,1651,10782,10782,10782
645,2604,459378.42,103276.34,"1739",6,1,1979-10-13,1979-10-13,1979-10-13,"1","0","1",47,2010-12-17,2,"3","0",76.8,89.3,2005-10-13,2005-10-13,2,17218.59375,300,306,200,509.901947021484,282.842712402344,1442.22045898438,806.225769042969,984.885803222656,3104.8349609375,500,11388,11388,11388,1891,1891
646,2661,462757.17,102233.44,"2636",10,1,1989-10-13,1989-10-13,1989-10-13,"2","1","1",21,2010-02-22,2,"3","0",40.4,44.5,1989-10-13,1989-10-13,2,18753.666015625,100,298,100,2282.54248046875,2147.09106445312,500,1581.13879394531,360.555114746094,2332.380859375,1204.15942382812,7437,7437,7437,7437,7437
647,2258,460264.97,103472.5,"1739",11,2,1968-10-13,1968-10-13,2000-10-13,"2","1","1",54,2011-11-25,7,"3","0",46.5,51.8,2003-10-13,2003-10-13,7,17075.12890625,223.606796264648,305,100,500,400,670.820373535156,984.885803222656,223.606796264648,3224.90307617188,1063.01452636719,15748,15748,4060,2965,2965
648,2753,460361.84,100008.74,"1723",6,1,1969-10-13,1999-10-13,1969-10-13,"2","0","1",42,2010-04-17,1,"3","0",24.7,28.2,1969-10-13,1969-10-13,1,20570.3671875,100,294,0,1581.13879394531,1421.26708984375,200,1029.56298828125,0,1476.48229980469,200,14796,3839,14796,14796,14796
649,1727,460690,103544,"1739",5,2,1949-10-13,2001-10-13,1949-10-13,"1","0","1",24,2012-08-16,1,"3","0",66.6,92,1949-10-13,1949-10-13,1,17129.21484375,141.421356201172,304,200,707.106811523438,583.09521484375,282.842712402344,1019.80389404297,100,3201.56201171875,1476.48229980469,22953,3960,22953,22953,22953
650,3646,459254.96,100129.97,"1723",4,1,1988-10-13,1988-10-13,1988-10-13,"2","0","1",18,2011-03-04,2,"3","0",38.4,46.8,2002-10-13,2002-10-13,2,20408.822265625,300,312,400,1019.80389404297,824.621154785156,412.310577392578,1000,538.516479492188,824.621154785156,200,8177,8177,8177,3064,3064
651,2116,465876.96,101311.55,"1730",6,1,1981-10-13,1981-10-13,1981-10-13,"2","0","1",26,2010-04-15,4,"3","0",61.9,70.3,1981-10-13,1981-10-13,4,20540.935546875,141.421356201172,287,300,1414.21362304688,1400,200,1486.60693359375,100,1711.72424316406,412.310577392578,10411,10411,10411,10411,10411
652,3379,462292.31,101151.91,"1737",8,2,1896-10-13,1985-10-13,1985-10-13,"1","1","1",30,2012-10-15,3,"3","0",29,32.5,1896-10-13,2003-10-13,3,19749.68359375,141.421356201172,295,300,3178.0498046875,2886.173828125,600,500,500,3488.552734375,141.421356201172,42370,9864,9864,3290,42370
653,2159,465335.49,103228.97,"2680",10,1,1980-10-13,2001-10-13,1980-10-13,"2","1","1",55,2010-11-23,6,"3","0",71.8,79.5,2001-10-13,1980-10-13,6,18552.087890625,223.606796264648,292,200,360.555114746094,100,300,1431.78210449219,200,360.555114746094,1104.5361328125,10998,3328,10998,10998,3328
654,2903,459582.92,99874.81,"1723",7,2,2007-10-13,2007-10-13,2007-10-13,"2","1","1",58,2011-12-22,1,"3","0",68.9,77.7,2007-10-13,2007-10-13,1,20624.2578125,141.421356201172,295,200,1000,848.528137207031,0,1019.80389404297,141.421356201172,848.528137207031,141.421356201172,1531,1531,1531,1531,1531
655,3080,465018,102979,"2680",15,1,1969-10-13,1969-10-13,1969-10-13,"2","1","1",87,2010-09-27,2,"3","0",28.9,34.5,2002-10-13,1999-10-13,2,18633.572265625,200,294,400,600,424.264068603516,100,1529.70581054688,100,600,1360.14709472656,14959,14959,14959,4002,2906
656,2477,463783.88,100766.19,"1727",7,1,1965-10-13,1965-10-13,1965-10-13,"1","0","1",20,2012-11-05,2,"2","0",33.1,41.8,1965-10-13,2006-10-13,2,20374.740234375,100,287,300,2842.5341796875,2828.42724609375,100,141.421356201172,200,2842.5341796875,282.842712402344,17190,17190,17190,2215,17190
657,1981,461972,102253.48,"2636",6,1,1939-10-13,1939-10-13,1939-10-13,"5","0","1",10,2012-04-27,2,"3","0",63.1,77.9,1939-10-13,1939-10-13,2,18613.16796875,100,299,200,2404.1630859375,2300,300,905.538513183594,282.842712402344,2758.62280273438,1264.91101074219,26495,26495,26495,26495,26495
658,2506,459462.94,100089.64,"1723",5,1,1975-10-13,2000-10-13,1975-10-13,"5","0","1",62,2010-03-29,1,"3","0",39.9,41.8,2000-10-13,1975-10-13,1,20415.6796875,316.227752685547,299,200,1077.03295898438,894.427185058594,282.842712402344,894.427185058594,424.264068603516,894.427185058594,200,12586,3454,12586,12586,3454
659,1110,464881.01,101360.63,"1730",16,3,1967-10-13,1967-10-13,1967-10-13,"2","1","1",79,2011-12-27,6,"3","0",78.4,78.4,2001-10-13,2001-10-13,6,20207.177734375,141.421356201172,282,200,1838.47766113281,1749.28552246094,400,921.954467773438,100,1838.47766113281,0,16146,16146,16146,3727,3727
660,2909,459297.58,100202.06,"1723",6,1,2002-10-13,2002-10-13,2002-10-13,"2","1","1",77,2012-10-18,3,"3","1",63.6,87.8,2002-10-13,2002-10-13,3,20312.064453125,223.606796264648,301,300,1140.17541503906,948.683288574219,424.264068603516,860.232543945312,565.685424804688,948.683288574219,300,3658,3658,3658,3658,3658
661,3031,459232.85,99760.15,"1723",6,1,1978-10-13,1978-10-13,1978-10-13,"2","0","1",39,2009-08-27,3,"3","0",25.9,28.3,2004-10-13,1978-10-13,3,20808.65234375,282.842712402344,295,500,632.455505371094,447.213592529297,100,1341.64074707031,223.606796264648,447.213592529297,200,11276,11276,11276,11276,1779
662,2105,464022.12,106633.02,"1756",14,1,1980-10-13,1980-10-13,1980-10-13,"2","1","1",86,2011-06-15,1,"3","0",39.9,46.6,1980-10-13,1980-10-13,1,14912.0751953125,0,296,400,2408.31884765625,2236.06787109375,200,943.398132324219,0,707.106811523438,200,11202,11202,11202,11202,11202
663,1989,460336,103664,"1739",17,1,1975-10-13,1975-10-13,1975-10-13,"2","1","1",68,2012-04-24,9,"3","0",70.4,77.4,1975-10-13,1975-10-13,9,16885.79296875,0,306,200,316.227752685547,223.606796264648,500,1208.30456542969,0,3106.44482421875,1272.79223632812,13343,13343,13343,13343,13343
664,2169,464428.47,101319.39,"1732",5,1,1963-10-13,1999-10-13,2012-10-13,"2","0","1",20,2012-11-19,2,"2","0",46.1,50.9,1963-10-13,1963-10-13,2,20056.919921875,100,287,300,2080.865234375,2051.82836914062,400,670.820373535156,100,2080.865234375,0,17935,4786,37,17935,17935
665,1803,460264.97,103472.5,"1739",11,2,1968-10-13,1968-10-13,2000-10-13,"2","1","1",54,2009-07-15,4,"3","0",71,75,1968-10-13,1968-10-13,4,17075.12890625,223.606796264648,305,100,500,400,670.820373535156,984.885803222656,223.606796264648,3224.90307617188,1063.01452636719,14885,14885,3197,14885,14885
666,3722,460997.37,102732.76,"1739",25,3,1966-10-13,1966-10-13,1966-10-13,"5","1","1",134,2008-04-21,15,"3","0",22.3,24.9,1966-10-13,1966-10-13,15,17961.068359375,141.421356201172,302,100,1526.43371582031,1431.78210449219,500,412.310577392578,0,3224.90307617188,1600,15166,15166,15166,15166,15166
667,867,462054.8,101391.92,"1725",7,2,1850-10-13,2010-10-13,2010-10-13,"5","0","3",38,2010-04-09,4,"3","0",17.3,17.3,1850-10-13,1850-10-13,4,19400.2578125,100,297,100,3162.27758789062,3052.86743164062,282.842712402344,854.400390625,200,3383.78491210938,509.901947021484,58252,58252,58252,58252,58252
668,2017,463015.62,104170.8,"1735",6,1,1979-10-13,1979-10-13,1979-10-13,"5","0","1",62,2009-10-27,2,"3","0",60,63.2,1979-10-13,1979-10-13,2,16883.423828125,360.555114746094,302,200,424.264068603516,200,905.538513183594,921.954467773438,300,806.225769042969,943.398132324219,10972,10972,10972,10972,10972
669,2295,460240.13,103826.97,"1738",13,1,1970-10-13,1970-10-13,2012-10-13,"2","1","3",88,2011-07-19,2,"2","0",30.5,36.5,1970-10-13,1970-10-13,2,16776.470703125,141.421356201172,307,200,200,100,500,1264.91101074219,100,2968.16430664062,1236.931640625,14889,14889,14889,14889,14889
670,1912,461490.32,102566,"1740",7,2,1965-10-13,2009-10-13,1965-10-13,"5","0","1",20,2012-03-19,2,"3","0",45.5,53.8,1965-10-13,1965-10-13,2,18133.39453125,360.555114746094,301,100,1897.36657714844,1780.44934082031,141.421356201172,640.312438964844,0,2860.06982421875,1529.70581054688,16959,888,16959,16959,16959
671,2075,463672.94,101569.45,"1726",10,1,1979-10-13,1979-10-13,1979-10-13,"7","1","1",64,2012-10-26,2,"3","0",79.5,92.5,1979-10-13,1979-10-13,2,19576.005859375,412.310577392578,289,200,2360.08471679688,2282.54248046875,0,921.954467773438,360.555114746094,2360.08471679688,412.310577392578,12067,12067,12067,12067,12067
672,2620,463252.6,101664.43,"1737",5,2,1940-10-13,1998-10-13,1940-10-13,"2","0","1",7,2012-05-14,2,"3","0",66.4,73.4,1940-10-13,1940-10-13,2,19354.5859375,141.421356201172,292,400,2570.99194335938,2416.60913085938,0,1220.65551757812,100,2596.15087890625,721.110229492188,26146,4962,26146,26146,26146
673,2398,464351.97,101246.23,"1731",6,2,1962-10-13,1962-10-13,1962-10-13,"2","0","1",20,2011-09-29,3,"3","0",41.7,41.7,1999-10-13,1962-10-13,3,20124.115234375,141.421356201172,287,100,2220.3603515625,2193.17114257812,300,538.516479492188,100,2220.3603515625,100,17883,17883,17883,17883,4369
674,3471,461787,100695,"1721",6,2,1932-10-13,2000-10-13,1932-10-13,"5","1","4",11,2009-02-27,3,"3","0",67.7,74,2006-10-13,2006-10-13,3,20056.919921875,0,298,0,2707.39721679688,2408.31884765625,424.264068603516,509.901947021484,316.227752685547,3130.4951171875,300,27896,3059,27896,868,868
675,2671,459408.8,99999.46,"1723",5,1,1974-10-13,1974-10-13,1974-10-13,"2","0","1",22,2010-01-18,2,"3","0",46.8,57.8,2010-10-13,1974-10-13,2,20515.603515625,360.555114746094,297,100,984.885803222656,806.225769042969,223.606796264648,984.885803222656,360.555114746094,806.225769042969,100,12881,12881,12881,12881,12881
676,2419,459627.17,99999.71,"1723",5,1,1970-10-13,1970-10-13,1970-10-13,"1","0","1",42,2012-05-28,1,"3","0",55.4,57.9,1970-10-13,1970-10-13,1,20524.375,223.606796264648,295,100,1081.66540527344,921.954467773438,100,921.954467773438,223.606796264648,921.954467773438,223.606796264648,15203,15203,15203,15203,15203
677,2093,462374.41,103982.26,"1736",7,1,1964-10-13,1964-10-13,1964-10-13,"2","0","1",24,2011-05-17,2,"2","0",66.9,69.6,2006-10-13,1964-10-13,2,16931.921875,223.606796264648,303,200,583.09521484375,500,400,1500,200,1431.78210449219,1486.60693359375,17017,17017,17017,17017,1677
678,1990,464589.46,101136.28,"1732",6,2,1964-10-13,2012-10-13,1964-10-13,"1","0","1",20,2011-12-22,3,"3","0",49.5,54.1,1964-10-13,1964-10-13,3,20306.6484375,100,287,100,2147.09106445312,2080.865234375,600,583.09521484375,100,2147.09106445312,100,17236,17236,17236,17236,17236
679,2970,463482.76,100476.05,"1727",9,1,2006-10-13,2006-10-13,2006-10-13,"2","1","3",163,2011-10-13,1,"3","0",50.5,67.2,2006-10-13,2006-10-13,1,20591.50390625,141.421356201172,292,300,3140.06372070312,2906.88842773438,141.421356201172,447.213592529297,100,3214.03173828125,100,1826,1826,1826,1826,1826
680,3727,462075.29,101482.5,"1725",13,3,1956-10-13,1956-10-13,1956-10-13,"2","1","1",81,2010-05-18,7,"3","0",16.1,16.1,1956-10-13,2005-10-13,7,19319.6796875,0,297,100,3059.41162109375,3000,200,921.954467773438,100,3244.99609375,583.09521484375,19575,19575,19575,1678,19575
681,2152,463067.33,102741.42,"2636",8,1,1986-10-13,1986-10-13,1986-10-13,"2","1","2",116,2010-04-26,5,"3","1",90.6,97.8,1986-10-13,1986-10-13,5,18335.7578125,316.227752685547,299,200,1700,1565.24755859375,1000,1992.48583984375,100,1749.28552246094,1700,8596,8596,8596,8596,8596
682,3205,464041.89,98100.85,"1695",3,1,2008-10-13,2008-10-13,2008-10-13,"5","1","1",13,2010-04-07,1,"3","0",44.3,53.8,2008-10-13,2008-10-13,1,23041.701171875,200,289,700,1081.66540527344,894.427185058594,282.842712402344,632.455505371094,360.555114746094,1131.37084960938,921.954467773438,541,541,541,541,541
683,3197,465040.58,101576.33,"1730",7,1,1963-10-13,1963-10-13,1963-10-13,"5","0","1",75,2011-02-21,3,"3","0",29.4,34.7,2005-10-13,1963-10-13,3,19954.197265625,282.842712402344,286,300,1523.15466308594,1442.22045898438,100,1220.65551757812,200,1523.15466308594,300,17298,17298,17298,17298,1957
684,1885,464457.56,101475.39,"1730",15,1,1963-10-13,1963-10-13,2009-10-13,"8","1","1",82,2013-01-16,9,"3","0",55.7,57.6,1963-10-13,1963-10-13,9,19865.548828125,100,287,300,1920.93725585938,1910.49731445312,200,854.400390625,100,1920.93725585938,100,17993,17993,1191,17993,17993
685,2377,463579.01,106035.94,"1735",7,2,1975-10-13,2011-10-13,1975-10-13,"2","0","1",26,2011-01-28,4,"3","0",53,57.5,2006-10-13,2006-10-13,4,15337.861328125,223.606796264648,288,200,1749.28552246094,1581.13879394531,400,412.310577392578,400,894.427185058594,300,12891,12891,12891,1568,1568
686,2251,463008.16,102532.6,"2636",5,3,1959-10-13,2002-10-13,1959-10-13,"1","0","1",17,2012-03-27,4,"3","0",42.2,49.4,2004-10-13,1959-10-13,4,18529.9765625,141.421356201172,297,200,1878.82946777344,1746.42492675781,800,1941.64880371094,0,1923.53845214844,1523.15466308594,19159,3453,19159,19159,2722
687,3093,459156.83,100050.81,"1723",4,1,1987-10-13,2006-10-13,1987-10-13,"2","0","1",15,2011-09-08,2,"2","0",44.3,49.6,2008-10-13,2008-10-13,2,20506.095703125,412.310577392578,303,400,905.538513183594,707.106811523438,360.555114746094,1140.17541503906,500,707.106811523438,100,8731,1791,8731,1060,1060
688,1773,464197.82,101543.52,"1731",7,1,1961-10-13,1961-10-13,1961-10-13,"5","0","1",30,2012-08-17,3,"3","0",66,72.1,2006-10-13,1961-10-13,3,19808.080078125,100,290,100,2051.82836914062,2051.82836914062,200,806.225769042969,141.421356201172,2051.82836914062,200,18571,18571,18571,18571,2135
689,2392,464274.94,98060.84,"1695",2,1,2002-10-13,2002-10-13,2002-10-13,"2","0","1",6,2010-02-09,2,"2","0",43.9,43.9,2002-10-13,2002-10-13,2,23210.7734375,300,290,900,1204.15942382812,989.949523925781,141.421356201172,424.264068603516,223.606796264648,1220.65551757812,670.820373535156,2676,2676,2676,2676,2676
690,2534,466338.64,101098.47,"1772",15,1,1984-10-13,1984-10-13,1984-10-13,"2","1","1",274,2011-05-31,7,"3","0",52.1,59.1,1984-10-13,1984-10-13,7,20872.23046875,223.606796264648,284,0,1118.03393554688,1004.98754882812,447.213592529297,1431.78210449219,282.842712402344,1627.88208007812,223.606796264648,9726,9726,9726,9726,9726
691,2913,463067.33,102741.42,"2636",8,1,1986-10-13,1986-10-13,1986-10-13,"2","1","2",116,2011-05-20,4,"3","0",41.2,41.2,1986-10-13,1986-10-13,4,18335.7578125,316.227752685547,299,200,1700,1565.24755859375,1000,1992.48583984375,100,1749.28552246094,1700,8985,8985,8985,8985,8985
692,2189,466140.22,101066.04,"1730",14,1,1985-10-13,1985-10-13,1985-10-13,"2","1","1",139,2011-10-05,1,"3","0",66.7,74,1985-10-13,1985-10-13,1,20799.279296875,223.606796264648,283,100,1315.29467773438,1204.15942382812,400,1360.14709472656,300,1780.44934082031,200,9488,9488,9488,9488,9488
693,2121,463312.34,101968.16,"2636",22,1,1970-10-13,1970-10-13,1970-10-13,"2","1","1",117,2010-06-17,7,"3","0",52.8,58.6,1970-10-13,1970-10-13,7,19087.69140625,200,296,200,2256.10278320312,2102.37963867188,300,1431.78210449219,0,2280.35083007812,943.398132324219,14492,14492,14492,14492,14492
694,2677,463016.26,102175.67,"2636",6,2,1968-10-13,1968-10-13,1968-10-13,"5","0","4",93,2009-10-24,2,"3","0",32.5,40.1,1968-10-13,1968-10-13,2,18821.529296875,223.606796264648,298,100,2154.06591796875,2024.845703125,500,1746.42492675781,100,2193.17114257812,1252.99645996094,14986,14986,14986,14986,14986
695,3063,462939.86,102936.98,"2636",6,1,1960-10-13,1960-10-13,1997-10-13,"5","1","1",45,2012-12-04,4,"3","0",27.1,27.1,1960-10-13,1960-10-13,4,18117.671875,400,299,100,1581.13879394531,1442.22045898438,1104.5361328125,1969.77160644531,223.606796264648,1640.12194824219,1923.53845214844,19045,19045,5531,19045,19045
696,2268,462815.71,102573.54,"2636",5,1,1940-10-13,1940-10-13,1940-10-13,"2","0","1",8,2010-01-22,1,"3","0",52.9,58.9,1940-10-13,1940-10-13,1,18386.13671875,223.606796264648,298,100,1886.79626464844,1749.28552246094,900,1772.00451660156,0,1941.64880371094,1612.45153808594,25303,25303,25303,25303,25303
697,4563,458735.15,108030.13,"1753",7,1,2004-10-13,2004-10-13,2004-10-13,"1","1","3",49,2010-06-21,2,"3","0",41.2,67,2004-10-13,2004-10-13,2,12500.400390625,141.421356201172,302,400,1280.62487792969,894.427185058594,1029.56298828125,2601.92236328125,1700,0,141.421356201172,2077,2077,2077,2077,2077
698,2486,465247.26,100836.54,"1732",3,1,1976-10-13,2007-10-13,1976-10-13,"2","0","2",12,2011-06-16,1,"3","0",35,39.9,2005-10-13,1976-10-13,1,20776.1875,223.606796264648,284,100,2102.37963867188,2061.552734375,854.400390625,670.820373535156,300,2236.06787109375,300,12664,1342,12664,12664,2072
699,2214,459637.04,105362.56,"1754",7,1,1968-10-13,1998-10-13,2001-10-13,"1","0","1",24,2012-02-10,2,"3","0",51.5,63.7,1968-10-13,1998-10-13,2,15232.859375,100,313,600,1063.01452636719,894.427185058594,141.421356201172,2707.39721679688,100,1414.21362304688,984.885803222656,15825,4868,3772,4868,15825
700,2379,464878.59,101428.04,"1730",3,1,1914-10-13,1914-10-13,1914-10-13,"1","0","1",7,2010-09-17,1,"3","0",26.1,26.6,1914-10-13,1914-10-13,1,20112.185546875,100,284,300,1746.42492675781,1664.33166503906,300,1000,0,1746.42492675781,100,35038,35038,35038,35038,35038
701,2896,461194.73,102679.08,"1740",6,1,2003-10-13,2003-10-13,2003-10-13,"1","0","1",12,2010-09-07,1,"3","0",47.3,56.8,2003-10-13,2003-10-13,1,17988.884765625,223.606796264648,302,0,1640.12194824219,1526.43371582031,316.227752685547,500,0,3052.86743164062,1600,2521,2521,2521,2521,2521
702,2565,462206.83,102135.43,"2636",6,2,1959-10-13,1959-10-13,1959-10-13,"2","0","1",12,2010-05-26,1,"3","0",42.5,45.2,2001-10-13,1959-10-13,1,18748.8671875,100,299,400,2451.53002929688,2400,400,1077.03295898438,100,2701.85131835938,1118.03393554688,18488,18488,18488,18488,3147
703,2685,459469.1,103416.58,"1739",6,2,1979-10-13,1998-10-13,2011-10-13,"2","0","1",48,2009-09-30,2,"2","0",54,54,1979-10-13,1979-10-13,2,17118.703125,316.227752685547,306,100,447.213592529297,200,1389.24438476562,894.427185058594,943.398132324219,3008.32177734375,565.685424804688,10945,4005,10945,10945,10945
704,2215,460954.19,102786.21,"1739",6,1,1961-10-13,1961-10-13,2009-10-13,"2","0","1",40,2012-03-12,2,"2","0",47.4,48.5,2003-10-13,2005-10-13,2,17848.80859375,100,302,100,1389.24438476562,1300,500,500,0,3264.96557617188,1500,18413,18413,881,2342,3073
705,1914,464472,102372,"2706",7,2,1961-10-13,1961-10-13,1961-10-13,"1","0","4",88,2010-04-23,2,"2","0",41.8,49.4,1961-10-13,1961-10-13,2,19037.33203125,100,293,100,1252.99645996094,1204.15942382812,141.421356201172,1746.42492675781,0,1252.99645996094,1000,17724,17724,17724,17724,17724
